ID,Betweenness
164,0.09536888413292902
165,0.00749063670411985
166,0.04130058291796905
167,0.05125172481766213
168,0.029291393277200487
169,0.15346512348286478
170,0.09083593816000685
171,0.024797480592867936
172,0.036889977753372195
173,0.02175178896054117
174,0.01233819567645704
175,0.05745590568180747
176,0.07237194108867674
177,0.07929937202556954
178,0.1607198395489348
179,0.029624623356143166
180,0.06538818957506125
181,0.014924952831516994
182,0.023197976213943122
183,0.002928669989580693
184,0.0927925306399582
185,0.032271690462110335
186,0.02307305404585117
187,0.0
188,0.029624623356143166
189,0.018811072625383684
190,0.02522058892549725
191,0.00874376953620005
192,0.03425902459018957
193,0.04824060776160121
194,0.007385504960904134
195,0.022302948382191434
196,0.04661216086408283
197,0.007406859846244822
198,0.028727718171834078
199,0.07476556559939174
200,0.07237194108867674
201,0.031748378436728536
202,0.02524522917781345
203,0.014924952831516994
204,0.015433871820625222
205,0.00749063670411985
206,0.06789445523922165
207,0.014924952831516994
208,0.014924952831516994
209,0.01379947997334159
210,0.003933053607802276
211,0.0029521368965484875
212,0.009788046896266875
213,0.000788488074117879
214,0.0
215,0.003070410107666171
216,0.07548787699586045
217,0.036889977753372195
218,0.22194343536744482
219,0.027242732298912074
220,0.02321111768184506
221,0.0007556344043629673
222,0.019248495771263276
223,0.00749063670411985
224,0.029624623356143166
225,0.022302948382191434
226,0.018600105131743257
227,0.014924952831516994
228,0.00749063670411985
229,0.010301033482582812
230,0.06538818957506125
231,0.13559460448874988
232,0.044099011573878515
233,0.0
234,0.00749063670411985
235,0.05125172481766213
236,0.07237194108867674
237,0.0
238,0.05267335004177105
239,0.07742624351140028
240,0.0
241,0.039424403705893944
242,0.12448114668694214
243,0.025566725803272194
244,0.2845935062375045
245,0.0
246,0.029624623356143166
247,0.2016977524960967
248,0.012742530483512152
249,0.05125172481766213
250,0.022302948382191434
251,0.09122572348474181
252,0.06781936113692472
253,0.09268927624929989
254,0.0
255,0.0
256,0.019095726206903026
257,0.259540001689617
258,0.04141658766141321
259,0.005201205260341862
260,0.0022528230689082256
261,0.05125172481766213
262,0.0
263,0.00749063670411985
264,0.036889977753372195
265,0.006168980503693686
266,0.06193855425079553
267,0.014924952831516994
